x_axis(arcsec),Stellar_Profile(mJy/arcsec^2),Stellar_Unc(mJy/arcsec^2),PSF_Profile(mJy/arcsec^2),Residual_Profile(mJy/arcsec^2),Residual_Unc(mJy/arcsec^2),FractionalResidual_Profile(mJy/arcsec^2),FractionalResidual_Unc(mJy/arcsec^2)
296,-0.043614899,0.1289894281,2.10380802886E-170,-0.043614899,0.1289894281,-2.07314062882E+168,-6.14159548916E+168
298,-0.0585926721,0.1300890795,1.08196906823E-172,-0.0585926721,0.1300890795,-5.41537404824E+170,-1.2059387896E+171
300,-0.0311496108,0.1309918535,5.37045208719E-175,-0.0311496108,0.1309918535,-5.80018409075E+172,-2.44116082423E+173
302,-0.0715450471,0.1331445597,2.57272941362E-177,-0.0715450471,0.1331445597,-2.78090057763E+175,-5.19728194242E+175
304,-0.0488118075,0.1319650767,1.18950053416E-179,-0.0488118075,0.1319650767,-4.10355490765E+177,-1.11165870211E+178
306,-0.0659414274,0.1341975407,5.30789637039E-182,-0.0659414274,0.1341975407,-1.24232695636E+180,-2.53727560756E+180
308,-0.0094707478,0.133651413,2.28595403392E-184,-0.0094707478,0.133651413,-4.14301759152E+181,-5.84707029894E+182
310,-0.0241614558,0.1361612611,9.50166721385E-187,-0.0241614558,0.1361612611,-2.54286486979E+184,-1.43369221236E+185
312,0.0004924784,0.1367244152,3.81170605602E-189,0.0004924784,0.1367244152,1.29201568701E+185,3.58696183462E+187
314,-0.0005736759,0.1364147062,1.47579574173E-191,-0.0005736759,0.1364147062,-3.88723102326E+187,-9.24347035211E+189
316,0.0181567079,0.1400028391,5.5146806493E-194,0.0181567079,0.1400028391,3.29243143447E+191,2.53936126499E+192
318,-0.0098192963,0.1397206428,1.98884870576E-196,-0.0098192963,0.1397206428,-4.93717612291E+193,-7.02571539576E+194
320,0.0002198683,0.1413430857,6.92261836948E-199,0.0002198683,0.1413430857,3.17608591436E+194,2.0417576587E+197
322,0.0172178915,0.1409659702,2.32555330222E-201,0.0172178915,0.1409659702,7.40378279309E+198,6.06294740529E+199
324,0.0411387486,0.1436875624,7.53996743121E-204,0.0411387486,0.1436875624,5.4560910199E+201,1.90798801348E+202
326,-0.0192645607,0.1466390619,2.35939093248E-206,-0.0192645607,0.1466390619,-8.16505669919E+203,-6.21671000528E+204
328,0.0552134779,0.1468483491,7.12553711126E-209,0.0552134779,0.1468483491,7.74867593001E+206,2.06517897441E+207
330,0.0068654928,0.1495398368,2.07693340185E-211,0.0068654928,0.1495398368,3.30559118954E+208,7.20025489817E+209
332,-0.0045559265,0.1500180937,5.84271630591E-214,-0.0045559265,0.1500180937,-7.79761716179E+210,-2.5676437525E+212
334,0.0106062815,0.1545010498,1.58633275791E-216,0.0106062815,0.1545010498,6.68603824717E+213,9.74018965148E+214
336,0.0012881626,0.1573347138,4.15681838031E-219,0.0012881626,0.1573347138,3.09891491157E+215,3.78498301887E+217
