x_axis(arcsec),Stellar_Profile(Jy/arcsec^2),Stellar_Unc(Jy/arcsec^2),PSF_Profile(Jy/arcsec^2),Residual_Profile(Jy/arcsec^2),Residual_Unc(Jy/arcsec^2),FractionalResidual_Profile(Jy/arcsec^2),FractionalResidual_Unc(Jy/arcsec^2)
342.4,-0.000013622,4.02880821846E-05,1.73545879339E-06,-1.5357451816E-05,4.02880907328E-05,-8.8492172067,-23.2150485404
344,-9.42718805339E-06,4.05603077242E-05,1.68621110018E-06,-1.11133991536E-05,4.056031574E-05,-6.5907519838,-24.0543215053
345.6,-8.6022674832E-06,4.02673280647E-05,1.62789248455E-06,-1.02301599678E-05,4.026733559E-05,-6.2842970681,-24.7360517743
347.2,-1.46408419065E-05,4.01683203779E-05,1.60718813788E-06,-0.000016248,4.0168327731E-05,-10.1096005262,-24.9933895732
348.8,-1.05645511817E-05,0.00004089,1.58931521428E-06,-1.2153866396E-05,0.00004089,-7.6472346624,-25.728307048
350.4,-0.000002625,4.01574321472E-05,1.549447995E-06,-4.17444992498E-06,4.01574389834E-05,-2.6941529748,-25.9172871455
352,-3.54613282973E-06,4.04472193039E-05,0.000001536,-5.08212011365E-06,4.04472259737E-05,-3.3086993407,-26.333094951
353.6,3.1023936693E-06,3.99948168847E-05,1.52258206704E-06,1.57981160226E-06,3.99948235127E-05,1.0375871596,26.2677667851
355.2,-4.79677899748E-06,4.01524123028E-05,1.53693713582E-06,-6.3337161333E-06,4.01524190299E-05,-4.1209988266,-26.1250329224
356.8,-1.55663365211E-05,4.04084845916E-05,1.48039847664E-06,-1.70467349977E-05,4.04084907933E-05,-11.5149638876,-27.2962406615
358.4,-1.41236590152E-05,4.00919216499E-05,1.46810374828E-06,-1.55917627635E-05,4.00919277971E-05,-10.6203412271,-27.3091198067
360,-8.26566226632E-06,4.02105517935E-05,1.44939003045E-06,-9.71505229677E-06,4.02105577673E-05,-6.702855748,-27.7432749756
361.6,-7.58323658894E-06,4.00861611072E-05,1.43428435003E-06,-9.01752093897E-06,4.00861669753E-05,-6.2871221727,-27.9487110971
