x_axis(arcsec),Stellar_Profile(mJy/arcsec^2),Stellar_Unc(mJy/arcsec^2),PSF_Profile(mJy/arcsec^2),Residual_Profile(mJy/arcsec^2),Residual_Unc(mJy/arcsec^2),FractionalResidual_Profile(mJy/arcsec^2),FractionalResidual_Unc(mJy/arcsec^2)
212,0.0012339931,0.0042709777,1.96926837732E-25,0.0012339931,0.0042709777,6.26625142098E+021,2.16881565458E+022
216,0.0005077371,0.0044062562,2.50944027775E-26,0.0005077371,0.0044062562,2.0233082335E+022,1.75587225966E+023
220,0.0011638284,0.0042091151,3.07698183957E-27,0.0011638284,0.0042091151,3.78236995947E+023,1.36793697834E+024
224,0.000894673,0.0043558049,3.63035514869E-28,0.000894673,0.0043558049,2.46442293034E+024,1.19982920377E+025
228,0.0010175398,0.0043301929,4.12144401143E-29,0.0010175398,0.0043301929,2.46889143809E+025,1.05064985657E+026
232,-0.0004338052,0.0042963618,4.50221061098E-30,-0.0004338052,0.0042963618,-9.63538250416E+025,-9.54278346463E+026
236,0.0024840237,0.0043137926,4.73236595436E-31,0.0024840237,0.0043137926,5.24901006922E+027,9.11552982839E+027
240,0.0022312826,0.0042271665,4.78637748289E-32,0.0022312826,0.0042271665,4.6617355584E+028,8.83167808387E+028
244,-0.0002698315,0.0042951361,4.65813084508E-33,-0.0002698315,0.0042951361,-5.79269895693E+028,-9.2207289825E+029
248,-0.0010615067,0.0042792432,4.36206900638E-34,-0.0010615067,0.0042792432,-2.43349355427E+030,-9.81012681191E+030
252,-0.0013041269,0.0042736102,3.93051530021E-35,-0.0013041269,0.0042736102,-3.31795410533E+031,-1.0872907526E+032
256,-6.94292457172E-06,0.0043414243,3.40786641123E-36,-6.94292457172E-06,0.0043414243,-2.03732298568E+030,-1.27394204799E+033
260,-0.0024913795,0.0042246158,2.84309743963E-37,-0.0024913795,0.0042246158,-8.76290574855E+033,-1.48592367131E+034
264,0.00003655,0.004346531,2.28232263703E-38,0.00003655,0.004346531,1.60143721676E+033,1.90443321823E+035
268,0.000016063,0.0042902182,1.76294369786E-39,0.000016063,0.0042902182,9.11148655111E+033,2.4335536995E+036
272,0.0001167465,0.0042515207,1.31031574302E-40,0.0001167465,0.0042515207,8.90980252417E+035,3.2446536373E+037
276,0.0013288569,0.0043805889,9.37107873012E-42,0.0013288569,0.0043805889,1.4180405149E+038,4.67458634814E+038
280,-0.0013408714,0.004316145,6.44880619783E-43,-0.0013408714,0.004316145,-2.07925517716E+039,-6.69294085729E+039
284,-0.0001267199,0.0044125825,4.2701701058E-44,-0.0001267199,0.0044125825,-2.96756130843E+039,-1.03335052535E+041
288,-0.0017773663,0.0043215213,2.72074060086E-45,-0.0017773663,0.0043215213,-6.53265620073E+041,-1.58836393165E+042
292,-0.0007235818,0.0044077395,1.66803519758E-46,-0.0007235818,0.0044077395,-4.33792865742E+042,-2.64247441431E+043
296,0.0015440248,0.0044533205,9.84009734777E-48,0.0015440248,0.0044533205,1.56911534505E+044,4.5256911127E+044
300,-0.0006876075,0.0044761774,5.58559818871E-49,-0.0006876075,0.0044761774,-1.23103653492E+045,-8.01378468745E+045
304,0.001223472,0.004528811,3.05081657838E-50,0.001223472,0.004528811,4.01031008259E+046,1.48445936044E+047
308,0.0002212467,0.0045720261,1.60338795272E-51,0.0002212467,0.0045720261,1.37986992798E+047,2.85147841328E+048
312,-0.0020285022,0.0046935514,8.10843885201E-53,-0.0020285022,0.0046935514,-2.50171731154E+049,-5.78848457564E+049
316,-0.0001894254,0.0047410618,3.94559029841E-54,-0.0001894254,0.0047410618,-4.80093875138E+049,-1.20161027455E+051
320,0.0007105036,0.004780067,1.8474080833E-55,0.0007105036,0.004780067,3.84594805185E+051,2.58744546574E+052
324,-0.0006048865,0.0049370347,8.32318989741E-57,-0.0006048865,0.0049370347,-7.26748426553E+052,-5.93166230422E+053
328,0.0021437287,0.0050060648,3.60821891269E-58,0.0021437287,0.0050060648,5.94123786972E+054,1.38740777572E+055
332,-0.001787478,0.0052057723,1.50512325226E-59,-0.001787478,0.0052057723,-1.18759577723E+056,-3.45870446019E+056
336,-0.0017331499,0.0053379746,6.04125771821E-61,-0.0017331499,0.0053379746,-2.86885609823E+057,-8.83587270278E+057
340,0.0003721194,0.0054794938,2.33323655662E-62,0.0003721194,0.0054794938,1.59486359248E+058,2.34845197906E+059
344,0.002531021,0.005697707,8.67094223162E-64,0.002531021,0.005697707,2.91896879066E+060,6.57104434408E+060
348,0.0012390219,0.006065177,3.10062985771E-65,0.0012390219,0.006065177,3.99603279183E+061,1.95611181005E+062
352,-0.0009896765,0.0064206943,1.06686549219E-66,-0.0009896765,0.0064206943,-9.27648819246E+062,-6.01828003948E+063
356,-0.0010996655,0.00694947,3.53220192382E-68,-0.0010996655,0.00694947,-3.11325762944E+064,-1.96746147041E+065
360,-0.0010918509,0.008551825,1.12527193841E-69,-0.0010918509,0.008551825,-9.7029960279E+065,-7.59978600408E+066
364,-0.0037511641,0.0109783722,3.44941594123E-71,-0.0037511641,0.0109783722,-1.08747803396E+068,-3.1826781859E+068
368,0.0002462486,0.0127747604,1.01744221896E-72,0.0002462486,0.0127747604,2.4202714617E+068,1.25557600712E+070
372,-0.0015664959,0.0154330031,2.88768658201E-74,-0.0015664959,0.0154330031,-5.42474358061E+070,-5.34441800411E+071
376,0.0037013518,0.0176396299,7.88617601904E-76,0.0037013518,0.0176396299,4.6934684576E+072,2.2367792819E+073
380,0.0006450394,0.0221184418,2.07233035765E-77,0.0006450394,0.0221184418,3.1126280556E+073,1.06732219884E+075
