x_axis(arcsec),Stellar_Profile(Jy/arcsec^2),Stellar_Unc(Jy/arcsec^2),PSF_Profile(Jy/arcsec^2),Residual_Profile(Jy/arcsec^2),Residual_Unc(Jy/arcsec^2),FractionalResidual_Profile(Jy/arcsec^2),FractionalResidual_Unc(Jy/arcsec^2)
964.8,0,0,4.47858437312E-09,-4.47858437312E-09,7.23142246144E-11,-1,-0.0228348399
966.4,0,0,4.16872521478E-09,-4.16872521478E-09,6.73110309916E-11,-1,-0.0228348399
968,0,0,3.68979683917E-09,-3.68979683917E-09,5.95779324849E-11,-1,-0.0228348399
969.6,0,0,3.68329020647E-09,-3.68329020647E-09,5.94728720328E-11,-1,-0.0228348399
971.2,0,0,3.21015481629E-09,-3.21015481629E-09,5.18333109511E-11,-1,-0.0228348399
972.8,0,0,3.8589693437E-09,-3.8589693437E-09,6.2309505114E-11,-1,-0.0228348399
974.4,0,0,4.45289442826E-09,-4.45289442826E-09,7.18994175487E-11,-1,-0.0228348399
976,0,0,4.41824962077E-09,-4.41824962077E-09,7.13400192696E-11,-1,-0.0228348399
977.6,0,0,0.000000004,-0.000000004,6.39221807021E-11,-1,-0.0228348399
979.2,0,0,3.82195113074E-09,-3.82195113074E-09,6.17117842398E-11,-1,-0.0228348399
980.8,0,0,3.46345884421E-09,-3.46345884421E-09,5.59233275376E-11,-1,-0.0228348399
982.4,0,0,3.38126729678E-09,-3.38126729678E-09,5.45962077321E-11,-1,-0.0228348399
984,0,0,3.32995641305E-09,-3.32995641305E-09,5.37677078175E-11,-1,-0.0228348399
985.6,0,0,3.50243536977E-09,-3.50243536977E-09,5.65526686395E-11,-1,-0.0228348399
987.2,0,0,3.69437178997E-09,-3.69437178997E-09,5.96518027064E-11,-1,-0.0228348399
988.8,0,0,3.36277944392E-09,-3.36277944392E-09,5.42976904702E-11,-1,-0.0228348399
990.4,0,0,3.64375798772E-09,-3.64375798772E-09,5.88345583363E-11,-1,-0.0228348399
992,0,0,0.000000004,-0.000000004,6.49947781057E-11,-1,-0.0228348399
993.6,0,0,3.84492803419E-09,-3.84492803419E-09,6.2082784721E-11,-1,-0.0228348399
995.2,0,0,3.29148149206E-09,-3.29148149206E-09,5.31464659591E-11,-1,-0.0228348399
996.8,0,0,3.93815601816E-09,-3.93815601816E-09,6.35881062269E-11,-1,-0.0228348399
998.4,0,0,4.39145302982E-09,-4.39145302982E-09,7.09073435544E-11,-1,-0.0228348399
1000,0,0,3.77579779296E-09,-3.77579779296E-09,6.09665615183E-11,-1,-0.0228348399
1001.6,0,0,3.63567939784E-09,-3.63567939784E-09,5.87041160102E-11,-1,-0.0228348399
1003.2,0,0,3.82863838167E-09,-3.82863838167E-09,6.18197610748E-11,-1,-0.0228348399
1004.8,0,0,0.000000003,-0.000000003,4.8064173836E-11,-1,-0.0228348399
1006.4,0,0,2.28258879682E-09,-2.28258879682E-09,3.68562083918E-11,-1,-0.0228348399
1008,0,0,2.33466466951E-09,-2.33466466951E-09,3.76970603308E-11,-1,-0.0228348399
1009.6,0,0,3.11733444054E-09,-3.11733444054E-09,5.03345709605E-11,-1,-0.0228348399
1011.2,0,0,3.13580592744E-09,-3.13580592744E-09,5.06328239667E-11,-1,-0.0228348399
1012.8,0,0,3.51182190757E-09,-3.51182190757E-09,5.67042299693E-11,-1,-0.0228348399
1014.4,0,0,3.500307722E-09,-3.500307722E-09,5.65183142128E-11,-1,-0.0228348399
1016,0,0,3.82177764594E-09,-3.82177764594E-09,6.1708983038E-11,-1,-0.0228348399
