x_axis(arcsec),Stellar_Profile(mJy/arcsec^2),Stellar_Unc(mJy/arcsec^2),PSF_Profile(mJy/arcsec^2),Residual_Profile(mJy/arcsec^2),Residual_Unc(mJy/arcsec^2),FractionalResidual_Profile(mJy/arcsec^2),FractionalResidual_Unc(mJy/arcsec^2)
278,0.0029276213,0.0945567863,4.86695840177E-150,0.0029276213,0.0945567863,6.0152996499E+146,1.94283320247E+148
280,0.0226172758,0.0936120695,3.44493469344E-152,0.0226172758,0.0936120695,6.56537141807E+149,2.71755351145E+150
282,0.0038903634,0.0951732576,2.35337760572E-154,0.0038903634,0.0951732576,1.6530978281E+151,4.04412060164E+152
284,-0.0534661144,0.0951625937,1.55163477325E-156,-0.0534661144,0.0951625937,-3.44579248654E+154,-6.13513456632E+154
286,0.0137148391,0.0956605147,9.87358014013E-159,0.0137148391,0.0956605147,1.38904418483E+156,9.68874786392E+156
288,-0.0226798464,0.0959775772,6.06383075497E-161,-0.0226798464,0.0959775772,-3.74018460597E+158,-1.58288287196E+159
290,-0.0296295153,0.0959076709,3.59423733806E-163,-0.0296295153,0.0959076709,-8.24361678846E+160,-2.66864710893E+161
292,0.0353810554,0.0972965401,2.05614480009E-165,0.0353810554,0.0972965401,1.72074726361E+163,4.73266136011E+163
294,-0.023589208,0.0978230252,1.13524057317E-167,-0.023589208,0.0978230252,-2.07790388564E+165,-8.61748095376E+165
296,-0.0179777237,0.097532174,6.04935925766E-170,-0.0179777237,0.097532174,-2.97183931948E+167,-1.6123316889E+168
298,0.0047123291,0.0984044448,3.11112967991E-172,0.0047123291,0.0984044448,1.5146681579E+169,3.16298893173E+170
300,0.0108262859,0.0990883441,1.54423757329E-174,0.0108262859,0.0990883441,7.01076445535E+171,6.41673389079E+172
302,-0.0203171398,0.1006238734,7.39771133214E-177,-0.0203171398,0.1006238734,-2.74640883397E+174,-1.36026236858E+175
304,0.0113933652,0.0997636772,3.42032921711E-179,0.0113933652,0.0997636772,3.33107268122E+176,2.91682670328E+177
306,0.0306417047,0.1013585801,1.52625009537E-181,0.0306417047,0.1013585801,2.00764637271E+179,6.64167283096E+179
308,-0.0231643238,0.1006749069,6.57310791097E-184,-0.0231643238,0.1006749069,-3.52410519734E+181,-1.53170521287E+182
310,0.0207950844,0.1025227737,2.73214084816E-186,0.0207950844,0.1025227737,7.61127831005E+183,3.75263625381E+184
312,0.0087435234,0.1029392151,1.09603057889E-188,0.0087435234,0.1029392151,7.97744473504E+185,9.39207495738E+186
314,0.0143215507,0.1026220893,4.24355193545E-191,0.0143215507,0.1026220893,3.3748969918E+188,2.41835706081E+189
316,-0.0141634643,0.1051960782,1.58570953154E-193,-0.0141634643,0.1051960782,-8.93194119276E+190,-6.63413608427E+191
318,0.0127789542,0.1048396925,5.71880141402E-196,0.0127789542,0.1048396925,2.23455113854E+193,1.83327518034E+194
320,0.0057164305,0.1059706091,1.9905526049E-198,0.0057164305,0.1059706091,2.87178065097E+195,5.32369455462E+196
