x_axis(arcsec),Stellar_Profile(Jy/arcsec^2),Stellar_Unc(Jy/arcsec^2),PSF_Profile(Jy/arcsec^2),Residual_Profile(Jy/arcsec^2),Residual_Unc(Jy/arcsec^2),FractionalResidual_Profile(Jy/arcsec^2),FractionalResidual_Unc(Jy/arcsec^2)
841.6,0,0,4.35503604934E-08,-4.35503604934E-08,1.3379640355E-09,-1,-0.0434477893
844.8,0,0,0.000000043,-0.000000043,1.31964590123E-09,-1,-0.0434477893
848,0,0,4.41942658407E-08,-4.41942658407E-08,1.35774624136E-09,-1,-0.0434477893
851.2,0,0,4.45492207546E-08,-4.45492207546E-08,1.3686512466E-09,-1,-0.0434477893
854.4,0,0,4.27045154342E-08,-4.27045154342E-08,1.31197779207E-09,-1,-0.0434477893
857.6,0,0,4.46111329355E-08,-4.46111329355E-08,1.37055332664E-09,-1,-0.0434477893
860.8,0,0,0.000000041,-0.000000041,1.2603893365E-09,-1,-0.0434477893
864,0,0,3.86559417795E-08,-3.86559417795E-08,1.1875965956E-09,-1,-0.0434477893
867.2,0,0,3.82469017725E-08,-3.82469017725E-08,1.17502997589E-09,-1,-0.0434477893
870.4,0,0,0.000000039,-0.000000039,1.19911792114E-09,-1,-0.0434477893
873.6,0,0,3.66952204217E-08,-3.66952204217E-08,1.12735887011E-09,-1,-0.0434477893
876.8,0,0,3.35852007592E-08,-3.35852007592E-08,0.000000001,-1,-0.0434477893
880,0,0,3.67972304489E-08,-3.67972304489E-08,1.13049284527E-09,-1,-0.0434477893
883.2,0,0,3.22326407201E-08,-3.22326407201E-08,0.000000001,-1,-0.0434477893
886.4,0,0,2.95425490424E-08,-2.95425490424E-08,9.07612880533E-10,-1,-0.0434477893
889.6,0,0,3.03759537279E-08,-3.03759537279E-08,9.33216927975E-10,-1,-0.0434477893
892.8,0,0,0.00000003,-0.00000003,9.20780299108E-10,-1,-0.0434477893
896,0,0,3.06293352585E-08,-3.06293352585E-08,9.41001372726E-10,-1,-0.0434477893
899.2,0,0,3.12065229992E-08,-3.12065229992E-08,0.000000001,-1,-0.0434477893
902.4,0,0,3.25930884751E-08,-3.25930884751E-08,0.000000001,-1,-0.0434477893
905.6,0,0,3.1695446602E-08,-3.1695446602E-08,0.000000001,-1,-0.0434477893
908.8,0,0,0.000000035,-0.000000035,1.07652597274E-09,-1,-0.0434477893
912,0,0,3.25346429028E-08,-3.25346429028E-08,0.000000001,-1,-0.0434477893
915.2,0,0,3.04920861225E-08,-3.04920861225E-08,9.36784773695E-10,-1,-0.0434477893
918.4,0,0,2.77487657149E-08,-2.77487657149E-08,8.52503863005E-10,-1,-0.0434477893
921.6,0,0,2.84540637439E-08,-2.84540637439E-08,8.74172188742E-10,-1,-0.0434477893
924.8,0,0,0.000000031,-0.000000031,0.000000001,-1,-0.0434477893
928,0,0,2.56645613284E-08,-2.56645613284E-08,7.88472463949E-10,-1,-0.0434477893
931.2,0,0,2.9072926975E-08,-2.9072926975E-08,8.93185045048E-10,-1,-0.0434477893
934.4,0,0,2.45688992854E-08,-2.45688992854E-08,7.54811286594E-10,-1,-0.0434477893
937.6,0,0,2.95495271297E-08,-2.95495271297E-08,9.0782726291E-10,-1,-0.0434477893
940.8,0,0,2.90879101683E-08,-2.90879101683E-08,8.93645362104E-10,-1,-0.0434477893
944,0,0,3.11064756514E-08,-3.11064756514E-08,0.000000001,-1,-0.0434477893
947.2,0,0,3.44723971077E-08,-3.44723971077E-08,1.05906878898E-09,-1,-0.0434477893
950.4,0,0,3.32928675392E-08,-3.32928675392E-08,0.000000001,-1,-0.0434477893
953.6,0,0,3.24568723149E-08,-3.24568723149E-08,0.000000001,-1,-0.0434477893
