x_axis(arcsec),Stellar_Profile(Jy/arcsec^2),Stellar_Unc(Jy/arcsec^2),PSF_Profile(Jy/arcsec^2),Residual_Profile(Jy/arcsec^2),Residual_Unc(Jy/arcsec^2),FractionalResidual_Profile(Jy/arcsec^2),FractionalResidual_Unc(Jy/arcsec^2)
636.8,-7.42910170204E-06,2.753369104E-05,1.55474866943E-06,-8.98385037147E-06,2.75336967609E-05,-5.7783296735,-17.7095425893
640,-4.99547548835E-06,2.72803499215E-05,1.45461239436E-06,-6.45008788271E-06,2.72803549758E-05,-4.4342313511,-18.7544492676
643.2,-7.78378867756E-06,2.77193118472E-05,1.39945980345E-06,-9.18324848101E-06,2.77193164513E-05,-6.5619951773,-19.807296098
646.4,-9.70948854217E-06,2.74735716126E-05,1.35114063067E-06,-1.10606291728E-05,2.74735759427E-05,-8.1861420801,-20.3338316452
649.6,-1.06292776614E-05,2.7132903653E-05,1.35651928387E-06,-1.19857969452E-05,2.71329080725E-05,-8.8356996379,-20.0021138042
652.8,-8.36742362184E-06,2.73464430278E-05,1.28551869938E-06,-9.65294232123E-06,2.73464469657E-05,-7.5089863149,-21.2728675335
656,-6.38477415213E-06,2.71532235712E-05,1.25091331381E-06,-7.63568746594E-06,2.71532273265E-05,-6.104090013,-21.7068336776
659.2,-1.04297999282E-05,2.741243529E-05,1.31175483806E-06,-1.17415547662E-05,2.74124393804E-05,-8.9510283671,-20.8977823535
662.4,-9.53651802927E-06,2.72500774792E-05,1.27588237569E-06,-1.0812400405E-05,2.7250081372E-05,-8.4744492211,-21.3580510693
665.6,-9.73230212114E-06,2.70026766831E-05,1.26640226589E-06,-1.0998704387E-05,2.70026805534E-05,-8.6850005589,-21.3225869968
668.8,-9.82758028817E-06,2.70976877566E-05,1.2464203003E-06,-0.000011074,2.70976914926E-05,-8.8846439567,-21.740649116
672,-1.28347556431E-05,2.691682276E-05,0.000001232,-1.4066716145E-05,2.69168264344E-05,-11.4181551463,-21.8491627199
675.2,-9.92062227551E-06,0.000026802,1.188781683E-06,-1.11094039585E-05,2.68020504994E-05,-9.3452011562,-22.5460662392
678.4,-1.26549401454E-05,2.69351813919E-05,1.16237013743E-06,-1.38173102829E-05,2.69351846606E-05,-11.8871862223,-23.1730372957
681.6,-1.35957124868E-05,2.69726086838E-05,1.18915484582E-06,-1.47848673326E-05,2.69726121002E-05,-12.4330884111,-22.682613873
684.8,-1.27418452027E-05,2.70203519098E-05,0.000001116,-1.38577960788E-05,2.70203549132E-05,-12.4179266095,-24.2132683653
688,-1.33737008843E-05,2.71181487011E-05,1.10020485483E-06,-1.44739057391E-05,2.71181516098E-05,-13.1556461287,-24.6487323671
691.2,-0.000013602,2.69136381409E-05,1.09184343062E-06,-1.46938201063E-05,2.69136410273E-05,-13.4578087794,-24.6502044468
694.4,-0.000013448,0.00002688,1.10375263695E-06,-1.4551775888E-05,0.00002688,-13.183910417,-24.3537727866
697.6,-1.35965313445E-05,2.70919327123E-05,1.08683355079E-06,-1.46833648953E-05,2.70919355534E-05,-13.5102241596,-24.9278779774
700.8,-0.000014946,2.6929351184E-05,0.000001047,-0.000015993,2.69293538367E-05,-15.2749356584,-25.7207960978
704,-1.43007233814E-05,2.69126742647E-05,1.0546793902E-06,-1.53554027716E-05,2.6912676958E-05,-14.5593086528,-25.5179423469
707.2,-0.000014439,2.68055657132E-05,1.05250892591E-06,-1.54915526486E-05,2.68055684062E-05,-14.7186900436,-25.4688118574
710.4,-1.08625334421E-05,2.65033607339E-05,1.07481677782E-06,-1.19373502199E-05,2.65033635743E-05,-11.1064047997,-24.6588204501
713.6,-1.27450988065E-05,2.67013817992E-05,1.0331232937E-06,-1.37782221002E-05,2.67013844041E-05,-13.33647415,-25.8457512903
716.8,-1.20477147277E-05,2.64231469308E-05,9.90058670237E-07,-1.30377733979E-05,2.64231493482E-05,-13.1686876645,-26.6888916289
720,-1.20314486725E-05,2.65651195868E-05,9.33497163089E-07,-1.29649458356E-05,2.65651217244E-05,-13.8885755075,-28.4580768933
723.2,-1.15187991238E-05,0.000026607,0.000000875,-1.23938047896E-05,0.000026607,-14.1642566147,-30.4082042979
726.4,-9.67747183198E-06,2.6408778865E-05,8.57541918115E-07,-0.000010535,2.64087806796E-05,-12.2851297733,-30.7962257971
729.6,-1.18315897001E-05,2.63741022121E-05,8.91241337591E-07,-1.27228310377E-05,2.63741041746E-05,-14.2754049897,-29.5929991176
