x_axis(arcsec),Stellar_Profile(Jy/arcsec^2),Stellar_Unc(Jy/arcsec^2),PSF_Profile(Jy/arcsec^2),Residual_Profile(Jy/arcsec^2),Residual_Unc(Jy/arcsec^2),FractionalResidual_Profile(Jy/arcsec^2),FractionalResidual_Unc(Jy/arcsec^2)
473.6,2.19853128125E-05,6.14960560502E-05,1.38936315251E-07,2.18463764972E-05,6.14960560694E-05,157.240217993,442.62387849
475.2,1.567930205E-05,6.29072094056E-05,0.000000138,1.55413257591E-05,6.29072094241E-05,112.637654324,455.929376246
476.8,1.80792037558E-05,6.41963137924E-05,1.37665848351E-07,1.79415379075E-05,6.41963138105E-05,130.326715902,466.322049003
478.4,1.62471371979E-05,6.69723902944E-05,1.32873701871E-07,1.6114263496E-05,6.69723903105E-05,121.2750399,504.032223822
480,1.16797521963E-05,6.55216107552E-05,1.3323509148E-07,1.15465171048E-05,6.55216107717E-05,86.6627325924,491.775361056
481.6,1.23603842867E-05,6.58933269058E-05,1.34348616143E-07,0.000012226,6.58933269226E-05,91.0023193511,490.466277598
483.2,1.90992164685E-05,6.80122873663E-05,1.34288492986E-07,1.89649279755E-05,6.80122873825E-05,141.225264755,506.466408984
484.8,1.63055764626E-05,0.000067184,1.37602099566E-07,0.000016168,0.000067184,117.498020844,488.250343892
486.4,1.55795575517E-05,7.03224475619E-05,0.000000133,1.54465374414E-05,7.03224475773E-05,116.121821028,528.661831095
488,1.4303189008E-05,6.99620668759E-05,1.24456508254E-07,1.41787324997E-05,6.99620668895E-05,113.925199241,562.142097772
489.6,2.32175197887E-05,7.10114873167E-05,1.23471178319E-07,0.000023094,7.10114873298E-05,187.039995283,575.12973988
491.2,1.65848033227E-05,7.17384658691E-05,1.26357227298E-07,1.64584460954E-05,7.17384658827E-05,130.253302065,567.745101338
492.8,8.82275496218E-06,7.33122383399E-05,1.19553360424E-07,8.70320160176E-06,7.33122383519E-05,72.797632546,613.218242311
