Target Name,RA (J2000.0),Dec. (J2000.0),Proposal ID,Start Date,Sequence Number,Instrument,Filter,Int. Time,Field of View,Obs. Type,Intent,Product ID,Obs. ID,DOWNLOADABLE
IRC+10216,146.9937333,13.28338881,JCMTCAL,56296.44013,42,SCUBA-2,SCUBA-2-850um,169,0.07192685,pointing,science,raw-850um,scuba2_00042_20130104T103320,caom:JCMT/scuba2_00042_20130104T103320/raw-850um
IRC+10216,146.994304,13.28102771,JCMTCAL,56351.25942,15,SCUBA-2,SCUBA-2-850um,169,0.082495684,pointing,science,raw-850um,scuba2_00015_20130228T061003,caom:JCMT/scuba2_00015_20130228T061003/raw-850um
IRC+10216,146.9987283,13.2921386,JCMTCAL,56337.54216,78,SCUBA-2,SCUBA-2-850um,174,0.082895206,pointing,science,raw-850um,scuba2_00078_20130214T130035,caom:JCMT/scuba2_00078_20130214T130035/raw-850um
IRC+10216,146.977037,13.27783305,JCMTCAL,56339.3942,34,SCUBA-2,SCUBA-2-850um,255,0.086313739,pointing,science,raw-850um,scuba2_00034_20130216T092711,caom:JCMT/scuba2_00034_20130216T092711/raw-850um
IRC+10216,146.993876,13.28338881,JCMTCAL,56317.38361,33,SCUBA-2,SCUBA-2-850um,178,0.071703781,pointing,science,raw-850um,scuba2_00033_20130125T091201,caom:JCMT/scuba2_00033_20130125T091201/raw-850um
IRC+10216,147.0090026,13.28116588,JCMTCAL,56624.49667,51,SCUBA-2,SCUBA-2-850um,187,0.087982361,pointing,science,raw-850um,scuba2_00051_20131128T115503,caom:JCMT/scuba2_00051_20131128T115503/raw-850um
IRC+10216,146.9894521,13.28797217,JCMTCAL,56614.761,53,SCUBA-2,SCUBA-2-850um,205,0.04996089,pointing,science,raw-850um,scuba2_00053_20131118T181444,caom:JCMT/scuba2_00053_20131118T181444/raw-850um
IRC+10216,146.9998698,13.28894413,JCMTCAL,56314.55959,32,SCUBA-2,SCUBA-2-850um,129,0.083284636,pointing,science,raw-850um,scuba2_00032_20130122T132507,caom:JCMT/scuba2_00032_20130122T132507/raw-850um
IRC+10216,146.9934478,13.28158327,JCMTCAL,56315.37986,36,SCUBA-2,SCUBA-2-850um,173,0.079962388,pointing,science,raw-850um,scuba2_00036_20130123T090654,caom:JCMT/scuba2_00036_20130123T090654/raw-850um
IRC+10216,146.9934478,13.2836666,JCMTCAL,56314.39903,16,SCUBA-2,SCUBA-2-850um,127,0.069562682,pointing,science,raw-850um,scuba2_00016_20130122T093411,caom:JCMT/scuba2_00016_20130122T093411/raw-850um
IRC+10216,146.9985856,13.2921386,JCMTCAL,56317.60521,54,SCUBA-2,SCUBA-2-850um,172,0.082655549,pointing,science,raw-850um,scuba2_00054_20130125T143102,caom:JCMT/scuba2_00054_20130125T143102/raw-850um
IRC+10216,146.9927343,13.28505549,JCMTCAL,56316.44876,40,SCUBA-2,SCUBA-2-850um,170,0.068905512,pointing,science,raw-850um,scuba2_00040_20130124T104542,caom:JCMT/scuba2_00040_20130124T104542/raw-850um
IRC+10216,147.0001555,13.29380519,JCMTCAL,56316.55109,47,SCUBA-2,SCUBA-2-850um,169,0.082575609,pointing,science,raw-850um,scuba2_00047_20130124T131250,caom:JCMT/scuba2_00047_20130124T131250/raw-850um
IRC+10216,146.9994419,13.29394411,JCMTCAL,56316.58041,50,SCUBA-2,SCUBA-2-850um,169,0.081779325,pointing,science,raw-850um,scuba2_00050_20130124T135512,caom:JCMT/scuba2_00050_20130124T135512/raw-850um
IRC+10216,147.0000128,13.2938052,JCMTCAL,56306.56716,55,SCUBA-2,SCUBA-2-850um,176,0.082655546,pointing,science,raw-850um,scuba2_00055_20130114T133532,caom:JCMT/scuba2_00055_20130114T133532/raw-850um
IRC+10216,146.994304,13.2811666,JCMTCAL,56293.4231,36,SCUBA-2,SCUBA-2-850um,168,0.082097387,pointing,science,raw-850um,scuba2_00036_20130101T100542,caom:JCMT/scuba2_00036_20130101T100542/raw-850um
IRC+10216,147.0016106,13.29213865,JCMTCAL,56478.20016,4,SCUBA-2,SCUBA-2-850um,167,0.079648803,pointing,science,raw-850um,scuba2_00004_20130705T044804,caom:JCMT/scuba2_00004_20130705T044804/raw-850um
IRC+10216,147.007319,13.29227729,JCMTCAL,56468.23844,5,SCUBA-2,SCUBA-2-850um,206,0.081112811,pointing,science,raw-850um,scuba2_00005_20130625T054310,caom:JCMT/scuba2_00005_20130625T054310/raw-850um
IRC+10216,147.0033231,13.29199969,JCMTCAL,56455.19993,7,SCUBA-2,SCUBA-2-850um,167,0.082735332,pointing,science,raw-850um,scuba2_00007_20130612T044742,caom:JCMT/scuba2_00007_20130612T044742/raw-850um
IRC+10216,147.0031804,13.29213859,JCMTCAL,56437.26164,21,SCUBA-2,SCUBA-2-850um,208,0.082895206,pointing,science,raw-850um,scuba2_00021_20130525T061519,caom:JCMT/scuba2_00021_20130525T061519/raw-850um
IRC+10216,147.0014679,13.29227754,JCMTCAL,56427.34141,25,SCUBA-2,SCUBA-2-850um,168,0.079335459,pointing,science,raw-850um,scuba2_00025_20130515T081113,caom:JCMT/scuba2_00025_20130515T081113/raw-850um
IRC+10216,147.0024668,13.29241639,JCMTCAL,56423.32426,39,SCUBA-2,SCUBA-2-850um,169,0.082336418,pointing,science,raw-850um,scuba2_00039_20130511T074628,caom:JCMT/scuba2_00039_20130511T074628/raw-850um
IRC+10216,147.0055769,13.26936069,JCMTCAL,56411.40116,48,SCUBA-2,SCUBA-2-850um,178,0.094607232,pointing,science,raw-850um,scuba2_00048_20130429T093523,caom:JCMT/scuba2_00048_20130429T093523/raw-850um
IRC+10216,146.997444,13.29436086,JCMTCAL,56380.4587,32,SCUBA-2,SCUBA-2-850um,134,0.074710599,pointing,science,raw-850um,scuba2_00032_20130329T110012,caom:JCMT/scuba2_00032_20130329T110012/raw-850um
IRC+10216,146.9997273,13.29199967,JCMTCAL,56365.42005,36,SCUBA-2,SCUBA-2-850um,259,0.081779327,pointing,science,raw-850um,scuba2_00036_20130314T100252,caom:JCMT/scuba2_00036_20130314T100252/raw-850um
IRC+10216,146.9917355,13.29130544,JCMTCAL,56359.41495,26,SCUBA-2,SCUBA-2-850um,132,0.077099471,pointing,science,raw-850um,scuba2_00026_20130308T095652,caom:JCMT/scuba2_00026_20130308T095652/raw-850um
IRC+10216,146.9844579,13.25755573,JCMTCAL,56359.35258,19,SCUBA-2,SCUBA-2-850um,254,0.086919168,pointing,science,raw-850um,scuba2_00019_20130308T082736,caom:JCMT/scuba2_00019_20130308T082736/raw-850um
IRC+10216,146.9918781,13.28324995,JCMTCAL,56357.3106,17,SCUBA-2,SCUBA-2-850um,128,0.068686767,pointing,science,raw-850um,scuba2_00017_20130306T072648,caom:JCMT/scuba2_00017_20130306T072648/raw-850um
IRC+10216,146.9931624,13.28408327,JCMTCAL,56353.31027,24,SCUBA-2,SCUBA-2-850um,175,0.063334516,pointing,science,raw-850um,scuba2_00024_20130302T072634,caom:JCMT/scuba2_00024_20130302T072634/raw-850um
IRC+10216,146.9961595,13.29213869,JCMTCAL,56337.61394,85,SCUBA-2,SCUBA-2-850um,168,0.073726819,pointing,science,raw-850um,scuba2_00085_20130214T144356,caom:JCMT/scuba2_00085_20130214T144356/raw-850um
IRC+10216,146.9748959,13.28602732,JCMTCAL,56338.41752,56,SCUBA-2,SCUBA-2-850um,175,0.084743787,pointing,science,raw-850um,scuba2_00056_20130215T100050,caom:JCMT/scuba2_00056_20130215T100050/raw-850um
IRC+10216,146.9984429,13.29199972,JCMTCAL,56336.55738,51,SCUBA-2,SCUBA-2-850um,169,0.082495907,pointing,science,raw-850um,scuba2_00051_20130213T132209,caom:JCMT/scuba2_00051_20130213T132209/raw-850um
IRC+10216,146.9975866,13.29227753,JCMTCAL,56337.57715,81,SCUBA-2,SCUBA-2-850um,170,0.080592231,pointing,science,raw-850um,scuba2_00081_20130214T135041,caom:JCMT/scuba2_00081_20130214T135041/raw-850um
IRC+10216,146.9931624,13.28199994,JCMTCAL,56333.33721,32,SCUBA-2,SCUBA-2-850um,168,0.079100518,pointing,science,raw-850um,scuba2_00032_20130210T080213,caom:JCMT/scuba2_00032_20130210T080213/raw-850um
IRC+10216,146.9980147,13.29213862,JCMTCAL,56328.59123,51,SCUBA-2,SCUBA-2-850um,135,0.081700008,pointing,science,raw-850um,scuba2_00051_20130205T141058,caom:JCMT/scuba2_00051_20130205T141058/raw-850um
IRC+10216,146.9970158,13.29213866,JCMTCAL,56327.62203,54,SCUBA-2,SCUBA-2-850um,127,0.077700992,pointing,science,raw-850um,scuba2_00054_20130204T145520,caom:JCMT/scuba2_00054_20130204T145520/raw-850um
IRC+10216,147.0091462,13.29283244,JCMTCAL,56326.52943,46,SCUBA-2,SCUBA-2-850um,256,0.087536155,pointing,science,raw-850um,scuba2_00046_20130203T124041,caom:JCMT/scuba2_00046_20130203T124041/raw-850um
IRC+10216,146.9987283,13.2921386,JCMTCAL,56326.57334,51,SCUBA-2,SCUBA-2-850um,171,0.082895206,pointing,science,raw-850um,scuba2_00051_20130203T134508,caom:JCMT/scuba2_00051_20130203T134508/raw-850um
IRC+10216,146.9945895,13.28269436,JCMTCAL,56326.33079,27,SCUBA-2,SCUBA-2-850um,168,0.078243276,pointing,science,raw-850um,scuba2_00027_20130203T075611,caom:JCMT/scuba2_00027_20130203T075611/raw-850um
IRC+10216,146.9934479,13.2836666,JCMTCAL,56598.62596,50,SCUBA-2,SCUBA-2-850um,103,0.068105138,pointing,science,raw-850um,scuba2_00050_20131102T145753,caom:JCMT/scuba2_00050_20131102T145753/raw-850um
IRC+10216,147.0080037,13.28213817,JCMTCAL,56614.56192,30,SCUBA-2,SCUBA-2-850um,186,0.080880855,pointing,science,raw-850um,scuba2_00030_20131118T132541,caom:JCMT/scuba2_00030_20131118T132541/raw-850um
IRC+10216,146.9894521,13.29699989,JCMTCAL,56621.79804,69,SCUBA-2,SCUBA-2-850um,144,0.053294809,pointing,science,raw-850um,scuba2_00069_20131125T190843,caom:JCMT/scuba2_00069_20131125T190843/raw-850um
IRC+10216,147.0077181,13.28005487,JCMTCAL,56622.52767,77,SCUBA-2,SCUBA-2-850um,188,0.08856453,pointing,science,raw-850um,scuba2_00077_20131126T123618,caom:JCMT/scuba2_00077_20131126T123618/raw-850um
IRC+10216,146.9840292,13.2857499,JCMTCAL,56632.54926,63,SCUBA-2,SCUBA-2-850um,103,0.068776129,pointing,science,raw-850um,scuba2_00063_20131206T130842,caom:JCMT/scuba2_00063_20131206T130842/raw-850um
IRC+10216,147.00872,13.31699877,JCMTCAL,56639.46575,38,SCUBA-2,SCUBA-2-850um,117,0.108417342,pointing,science,raw-850um,scuba2_00038_20131213T111016,caom:JCMT/scuba2_00038_20131213T111016/raw-850um
IRC+10216,146.9840292,13.2857499,JCMTCAL,56640.52743,27,SCUBA-2,SCUBA-2-850um,105,0.068776129,pointing,science,raw-850um,scuba2_00027_20131214T123902,caom:JCMT/scuba2_00027_20131214T123902/raw-850um
IRC+10216,147.0077181,13.27991599,JCMTCAL,56653.43597,24,SCUBA-2,SCUBA-2-850um,105,0.089457569,pointing,science,raw-850um,scuba2_00024_20131227T102412,caom:JCMT/scuba2_00024_20131227T102412/raw-850um
IRC+10216,146.9997273,13.2917219,JCMTCAL,56343.48117,47,SCUBA-2,SCUBA-2-850um,257,0.081779327,pointing,science,raw-850um,scuba2_00047_20130220T113114,caom:JCMT/scuba2_00047_20130220T113114/raw-850um
IRC+10216,146.9843148,13.2789444,JCMTCAL,56317.45762,40,SCUBA-2,SCUBA-2-850um,176,0.067961158,pointing,science,raw-850um,scuba2_00040_20130125T105828,caom:JCMT/scuba2_00040_20130125T105828/raw-850um
IRC+10216,146.9971585,13.29213866,JCMTCAL,56336.5927,54,SCUBA-2,SCUBA-2-850um,170,0.078866716,pointing,science,raw-850um,scuba2_00054_20130213T141307,caom:JCMT/scuba2_00054_20130213T141307/raw-850um
IRC+10216,147.0072903,13.28324933,JCMTCAL,56639.52566,42,SCUBA-2,SCUBA-2-850um,105,0.070566651,pointing,science,raw-850um,scuba2_00042_20131213T123629,caom:JCMT/scuba2_00042_20131213T123629/raw-850um
IRC+10216,146.9994418,13.29186079,JCMTCAL,56299.62263,47,SCUBA-2,SCUBA-2-850um,131,0.082495675,pointing,science,raw-850um,scuba2_00047_20130107T145601,caom:JCMT/scuba2_00047_20130107T145601/raw-850um
IRC+10216,146.9930197,13.28422216,JCMTCAL,56359.29581,13,SCUBA-2,SCUBA-2-850um,211,0.062498954,pointing,science,raw-850um,scuba2_00013_20130308T070245,caom:JCMT/scuba2_00013_20130308T070245/raw-850um
IRC+10216,147.0017533,13.29227753,JCMTCAL,56410.38124,38,SCUBA-2,SCUBA-2-850um,140,0.080277112,pointing,science,raw-850um,scuba2_00038_20130428T090841,caom:JCMT/scuba2_00038_20130428T090841/raw-850um
IRC+10216,146.9991564,13.29199969,JCMTCAL,56380.41181,26,SCUBA-2,SCUBA-2-850um,132,0.082735332,pointing,science,raw-850um,scuba2_00026_20130329T095232,caom:JCMT/scuba2_00026_20130329T095232/raw-850um
IRC+10216,146.99987,13.29186078,JCMTCAL,56383.35358,24,SCUBA-2,SCUBA-2-850um,262,0.081938275,pointing,science,raw-850um,scuba2_00024_20130401T082711,caom:JCMT/scuba2_00024_20130401T082711/raw-850um
IRC+10216,146.9943041,13.28297214,JCMTCAL,56316.36623,29,SCUBA-2,SCUBA-2-850um,175,0.076697002,pointing,science,raw-850um,scuba2_00029_20130124T084658,caom:JCMT/scuba2_00029_20130124T084658/raw-850um
IRC+10216,146.9918782,13.29144433,JCMTCAL,56653.61171,41,SCUBA-2,SCUBA-2-850um,105,0.077253867,pointing,science,raw-850um,scuba2_00041_20131227T143821,caom:JCMT/scuba2_00041_20131227T143821/raw-850um
IRC+10216,146.9937333,13.28324993,JCMTCAL,56339.32159,28,SCUBA-2,SCUBA-2-850um,261,0.07229953,pointing,science,raw-850um,scuba2_00028_20130216T074242,caom:JCMT/scuba2_00028_20130216T074242/raw-850um
IRC+10216,146.9995845,13.29186079,JCMTCAL,56338.47392,64,SCUBA-2,SCUBA-2-850um,253,0.081938276,pointing,science,raw-850um,scuba2_00064_20130215T112029,caom:JCMT/scuba2_00064_20130215T112029/raw-850um
IRC+10216,146.9994418,13.29199968,JCMTCAL,56331.53466,49,SCUBA-2,SCUBA-2-850um,167,0.082416046,pointing,science,raw-850um,scuba2_00049_20130208T124917,caom:JCMT/scuba2_00049_20130208T124917/raw-850um
IRC+10216,146.993876,13.28338881,JCMTCAL,56355.27851,35,SCUBA-2,SCUBA-2-850um,175,0.07230007,pointing,science,raw-850um,scuba2_00035_20130304T063859,caom:JCMT/scuba2_00035_20130304T063859/raw-850um
IRC+10216,146.9917355,13.29130544,JCMTCAL,56640.6523,43,SCUBA-2,SCUBA-2-850um,105,0.077099471,pointing,science,raw-850um,scuba2_00043_20131214T153554,caom:JCMT/scuba2_00043_20131214T153554/raw-850um
IRC+10216,147.0007257,13.28005528,JCMTCAL,56604.73686,9,SCUBA-2,SCUBA-2-850um,187,0.087274663,pointing,science,raw-850um,scuba2_00009_20131108T173932,caom:JCMT/scuba2_00009_20131108T173932/raw-850um
IRC+10216,146.9847428,13.28311104,JCMTCAL,56353.26421,18,SCUBA-2,SCUBA-2-850um,186,0.082576606,pointing,science,raw-850um,scuba2_00018_20130302T061839,caom:JCMT/scuba2_00018_20130302T061839/raw-850um
IRC+10216,146.9994415,13.28352754,JCMTCAL,56358.27815,14,SCUBA-2,SCUBA-2-850um,258,0.077585541,pointing,science,raw-850um,scuba2_00014_20130307T063821,caom:JCMT/scuba2_00014_20130307T063821/raw-850um
IRC+10216,146.9941614,13.28311103,JCMTCAL,56607.57545,26,SCUBA-2,SCUBA-2-850um,103,0.075470553,pointing,science,raw-850um,scuba2_00026_20131111T134512,caom:JCMT/scuba2_00026_20131111T134512/raw-850um
IRC+10216,146.9997273,13.29380521,JCMTCAL,56357.45329,33,SCUBA-2,SCUBA-2-850um,259,0.082336415,pointing,science,raw-850um,scuba2_00033_20130306T105235,caom:JCMT/scuba2_00033_20130306T105235/raw-850um
IRC+10216,146.9927343,13.28436105,JCMTCAL,56299.48557,38,SCUBA-2,SCUBA-2-850um,130,0.063265843,pointing,science,raw-850um,scuba2_00038_20130107T113842,caom:JCMT/scuba2_00038_20130107T113842/raw-850um
IRC+10216,146.9997273,13.29186078,JCMTCAL,56336.48197,43,SCUBA-2,SCUBA-2-850um,169,0.081858647,pointing,science,raw-850um,scuba2_00043_20130213T113212,caom:JCMT/scuba2_00043_20130213T113212/raw-850um
IRC+10216,146.9998699,13.29130523,JCMTCAL,56416.266,16,SCUBA-2,SCUBA-2-850um,149,0.081937505,pointing,science,raw-850um,scuba2_00016_20130504T062216,caom:JCMT/scuba2_00016_20130504T062216/raw-850um
IRC+10216,146.9994418,13.29199968,JCMTCAL,56409.32258,19,SCUBA-2,SCUBA-2-850um,185,0.082735332,pointing,science,raw-850um,scuba2_00019_20130427T074400,caom:JCMT/scuba2_00019_20130427T074400/raw-850um
IRC+10216,146.9995846,13.29199968,JCMTCAL,56384.37568,32,SCUBA-2,SCUBA-2-850um,261,0.082017673,pointing,science,raw-850um,scuba2_00032_20130402T085950,caom:JCMT/scuba2_00032_20130402T085950/raw-850um
IRC+10216,146.9933051,13.2836666,JCMTCAL,56383.21778,10,SCUBA-2,SCUBA-2-850um,263,0.067310318,pointing,science,raw-850um,scuba2_00010_20130401T051020,caom:JCMT/scuba2_00010_20130401T051020/raw-850um
IRC+10216,146.9821749,13.25561122,JCMTCAL,56380.28811,12,SCUBA-2,SCUBA-2-850um,174,0.072994512,pointing,science,raw-850um,scuba2_00012_20130329T065159,caom:JCMT/scuba2_00012_20130329T065159/raw-850um
IRC+10216,146.9925916,13.28227773,JCMTCAL,56352.30205,22,SCUBA-2,SCUBA-2-850um,168,0.075700411,pointing,science,raw-850um,scuba2_00022_20130301T071434,caom:JCMT/scuba2_00022_20130301T071434/raw-850um
IRC+10216,146.9935906,13.28366659,JCMTCAL,56349.30297,23,SCUBA-2,SCUBA-2-850um,168,0.069782355,pointing,science,raw-850um,scuba2_00023_20130226T071407,caom:JCMT/scuba2_00023_20130226T071407/raw-850um
IRC+10216,146.9983002,13.2922775,JCMTCAL,56338.55281,72,SCUBA-2,SCUBA-2-850um,254,0.082575766,pointing,science,raw-850um,scuba2_00072_20130215T131536,caom:JCMT/scuba2_00072_20130215T131536/raw-850um
IRC+10216,146.9997273,13.29186078,JCMTCAL,56333.51126,53,SCUBA-2,SCUBA-2-850um,175,0.081700007,pointing,science,raw-850um,scuba2_00053_20130210T121607,caom:JCMT/scuba2_00053_20130210T121607/raw-850um
IRC+10216,146.9867405,13.29727765,JCMTCAL,56621.76038,65,SCUBA-2,SCUBA-2-850um,143,0.058643437,pointing,science,raw-850um,scuba2_00065_20131125T181424,caom:JCMT/scuba2_00065_20131125T181424/raw-850um
IRC+10216,146.9990137,13.2919997,JCMTCAL,56296.64899,64,SCUBA-2,SCUBA-2-850um,174,0.082815346,pointing,science,raw-850um,scuba2_00064_20130104T153401,caom:JCMT/scuba2_00064_20130104T153401/raw-850um
IRC+10216,146.9844573,13.28769434,JCMTCAL,56653.50288,29,SCUBA-2,SCUBA-2-850um,106,0.059842278,pointing,science,raw-850um,scuba2_00029_20131227T120340,caom:JCMT/scuba2_00029_20131227T120340/raw-850um
